"ContractID";"Type";"Status";"Law";"StartPrice";"ContractHyperlink";"NameCustomer";"customerHyperlink";"PostedDate";"UpdatedDate";"PlatformName";"ObjectName";"restr_emergency";"restr_antimonopolyDecisionTaken1";"restr_antimonopolyDecisionTaken";"restr_notDishonest";"region"
"'0124200000619002046'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";79425;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907885094";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=9260";"20.05.2019";"10.06.2019";"АО «ЕЭТП»";"Поставка оборудования";FALSE;NA;NA;FALSE;"Архангельская область"
"'0124200000619002218'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";1552000;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907927566";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ КЛИНИЧЕСКИЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=72907";"29.05.2019";"10.06.2019";"АО «ЕЭТП»";"Поставка оборудования, принадлежностей к оргтехнике и прочих расходных материалов.";FALSE;NA;NA;FALSE;"Архангельская область"
"'0124300007019000048'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";70511,6;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619002218";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"21.05.2019";"07.06.2019";"АО «ЕЭТП»";"26.60.12.129: Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки; 26.60.12.129: Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки;";NA;NA;NA;NA;"Архангельская область"
"'0124300012819000070'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";101703;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907927458";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"29.05.2019";"06.06.2019";"АО «ЕЭТП»";"Поставка электрорадиоизделий иностранного производства";FALSE;NA;NA;FALSE;"Архангельская область"
"'0124300016419000053'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";68134;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619002046";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"16.05.2019";"05.06.2019";"АО «ЕЭТП»";"26.20.16.170-00000002: Мышь компьютерная; 26.20.16.170-00000002: Мышь компьютерная; 26.20.21.110: Устройства запоминающие внутренние; 26.20.16.110-00000002: Клавиатура; 26.20.21.120: Устройства запоминающие внешние; 26.20.16.110-00000002: Клавиатура; 26.20.21.120: Устройства запоминающие внешние;";NA;NA;NA;NA;"Архангельская область"
"'0324100004419000104'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";300753,36;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907870372";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"15.05.2019";"04.06.2019";"АО «ЕЭТП»";"Поставка электрорадиоизделий иностранного производства";FALSE;NA;NA;FALSE;"Архангельская область"
"'0324100007919000036'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";63533,26;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001920";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"07.05.2019";"04.06.2019";"АО «ЕЭТП»";"26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.30.11.110-00000008: Коммутатор; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.30.11.110-00000017: Коммутатор; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки;                             26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.30.11.110-00000008: Коммутатор; 26.20.40.190: Комплектующие и запасн...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0324100007919000039'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";54000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001689";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"25.04.2019";"04.06.2019";"АО «ЕЭТП»";"26.20.18.000-00000065: Многофункциональное устройство (МФУ);";NA;NA;NA;NA;"Архангельская область"
"'0324200014319000008'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";101310;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001066";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"26.03.2019";"01.06.2019";"АО «ЕЭТП»";"26.20.16.110-00000002: Клавиатура; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.16.120-00000071: Принтер; 26.20.16.150: Сканеры; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.15.000-00000031: Системный блок; 26.20.11.110-00000058: Ноутбук; 26.20.17.110-00000017: Монитор, подключаемый к компьютеру; 26.20.16.170-00000002: Мышь компьютерная;                             26.20.16.110-00000002: Клавиатура; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.16.120-00000071: Принтер; 26.20.16.150: Сканеры; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.15.000-00000031: С...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0324200014319000009'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";436500;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001823";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"30.04.2019";"31.05.2019";"АО «ЕЭТП»";"26.60.12.129: Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки;";NA;NA;NA;NA;"Архангельская область"
"'0324300037819000012'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";116978,66;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324200014319000008";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ ЦЕНТР ЛЕЧЕБНОЙ ФИЗКУЛЬТУРЫ И СПОРТИВНОЙ МЕДИЦИНЫ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=654943";"21.05.2019";"31.05.2019";"АО «ЕЭТП»";"Поставка мониторов, подключаемых к компьютеру";NA;NA;NA;NA;"Архангельская область"
"'0324300055419000024'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";33400;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324200014319000009";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ ЦЕНТР ЛЕЧЕБНОЙ ФИЗКУЛЬТУРЫ И СПОРТИВНОЙ МЕДИЦИНЫ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=654943";"21.05.2019";"31.05.2019";"АО «ЕЭТП»";"Поставка системных блоков";NA;NA;NA;NA;"Архангельская область"
"'31907800526'";"Запрос котировок в электронном виде";"Процедура завершена ";"223-ФЗ";4300000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001758";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"29.04.2019";"25.05.2019";"АО «ЕЭТП»";"26.20.15.000-00000026: Системный блок; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.16.110-00000002: Клавиатура; 26.20.16.170-00000002: Мышь компьютерная;";NA;NA;NA;NA;"Архангельская область"
"'31907830383'";"Открытый запрос оферт в электронной форме";"Процедура завершена ";"223-ФЗ";1414886,05;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907870510";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=62987";"15.05.2019";"24.05.2019";"АО «ЕЭТП»";"Поставка офисной техники";FALSE;NA;NA;FALSE;"Архангельская область"
"'31907870510'";"Запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";192510;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001742";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"26.04.2019";"24.05.2019";"АО «ЕЭТП»";"26.20.40.110: Устройства и блоки питания вычислительных машин;";NA;NA;NA;NA;"Архангельская область"
"'31907875325'";"Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";3684259;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001869";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"07.05.2019";"23.05.2019";"АО «ЕЭТП»";"26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода; 26.20.17.110-00000008: Монитор, подключаемый к компьютеру; 26.20.16.110-00000002: Клавиатура; 26.20.17.110-00000004: Монитор, подключаемый к компьютеру; 26.20.16.170-00000002: Мышь компьютерная; 26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода; 26.20.21.110: Устройства запоминающие внутренние; 26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода; 58.29.11.000-00000002: Операционная система;                             26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода; 26.20.17.110-00000008: Монитор, подключаемый к компьют...                                    $";NA;NA;NA;NA;"Архангельская область"
"'31907884613'";"Закупка у единственного поставщика";"Процедура завершена ";"223-ФЗ";109223,69;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=2024500000119000105";"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2200823";"07.05.2019";"23.05.2019";"АО «ЕЭТП»";"26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода;";NA;NA;NA;NA;"Архангельская область"
"'31907885094'";"Открытый аукцион в электронной форме (до 01.07.18)";"Процедура завершена ";"223-ФЗ";4583333,33;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0324100004419000104";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЕВЕРНОЕ УПРАВЛЕНИЕ ПО ГИДРОМЕТЕОРОЛОГИИ И МОНИТОРИНГУ ОКРУЖАЮЩЕЙ СРЕДЫ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=704180";"30.04.2019";"23.05.2019";"АО «ЕЭТП»";"26.20.16.170-00000002: Мышь компьютерная; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.15.000-00000031: Системный блок; 26.20.40.130: Инструменты и принадлежности для вычислительных машин; 26.11.30.000: Схемы интегральные электронные; 26.20.16.110-00000002: Клавиатура;";NA;NA;NA;NA;"Архангельская область"
"'31907892808'";"Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";516688;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907800526";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"22.04.2019";"22.05.2019";"АО «ЕЭТП»";"Поставка электрорадиоизделий иностранного производства";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'31907910311'";"запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";1357400,18;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124300004919000029";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОТЛАССКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=783653";"24.04.2019";"21.05.2019";"АО «ЕЭТП»";"26.20.13.000: Машины вычислительные электронные цифровые, содержащие в одном корпусе центральный процессор и устройство ввода и вывода, объединенные или нет для автоматической обработки данных; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.16.120-00000095: Принтер; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.30.11.120-00000010: Маршрутизатор;                             26.20.13.000: Машины вычислительные электронные цифровые, содержащие в одном корпусе центральный процессор и устройство ввода и вывода, объединенные или нет для автоматической обработки данных; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.16.120-00000095: Принтер; 26.20.18.000-0...                                    $";NA;NA;NA;NA;"Архангельская область"
"'31907938754'";"Запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";1806000;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300037819000012";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ ПОЛИКЛИНИКА № 2""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=704513";"23.04.2019";"20.05.2019";"АО «ЕЭТП»";"Поставка компьютерного оборудования";NA;NA;NA;NA;"Архангельская область"
"'0124100005619000007'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";258000;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300037819000012";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ ПОЛИКЛИНИКА № 2""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=704513";"23.04.2019";"20.05.2019";"АО «ЕЭТП»";"Поставка компьютерного оборудования";NA;NA;NA;NA;"Архангельская область"
"'0124200000619001200'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";152500;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0324100016219000017";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СЕВЕРНЫЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=624830";"30.04.2019";"16.05.2019";"АО «ЕЭТП»";"26.20.16.190: Устройства ввода/вывода данных прочие; 26.20.17.110: Мониторы, подключаемые к компьютеру; 26.20.11.110: Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонного аппарата; 26.20.17.120: Проекторы, подключаемые к компьютеру; 26.20.14.000: Машины вычислительные электронные цифровые, поставляемые в виде систем для автоматической обработки данных; 26.20.30.000: Устройства автоматической обработки данных прочие; 26.20.18.000-00000041: Многофункциональное устройство (МФУ);                             26.20.16.190: Устройства ввода/вывода данных прочие; 26.20.17.110: Мониторы, подключаемые к компьютеру; 26.20.11.110: Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонного аппарата; 26.20...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0124200000619001451'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";1812684;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907791647";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"19.04.2019";"15.05.2019";"АО «ЕЭТП»";"Поставка полупроводниковых элементов";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'0124300009419000039'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";654393,4;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907791679";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"19.04.2019";"15.05.2019";"АО «ЕЭТП»";"Поставка реле";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'0124300012719000102'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";234246,62;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907812237";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""АРХАНГЕЛЬСКИЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=62987";"24.04.2019";"15.05.2019";"АО «ЕЭТП»";"Поставка персональных компьютеров";FALSE;NA;NA;FALSE;"Архангельская область"
"'0124300016019000029'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";638552,11;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124100005019000069";"ПРОКУРАТУРА АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=612056";"19.04.2019";"15.05.2019";"АО «ЕЭТП»";"26.20.40.110: Устройства и блоки питания вычислительных машин;";NA;NA;NA;NA;"Архангельская область"
"'0124300019519000021'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";278000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124100005619000008";"УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ СВЯЗИ, ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ И МАССОВЫХ КОММУНИКАЦИЙ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ И НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=612105";"29.04.2019";"14.05.2019";"АО «ЕЭТП»";"26.20.18.000-00000063: Многофункциональное устройство (МФУ);";NA;NA;NA;NA;"Архангельская область"
"'0124300019519000022'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";278000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124100005619000007";"УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ СВЯЗИ, ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ И МАССОВЫХ КОММУНИКАЦИЙ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ И НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=612105";"29.04.2019";"14.05.2019";"АО «ЕЭТП»";"26.20.13.000: Машины вычислительные электронные цифровые, содержащие в одном корпусе центральный процессор и устройство ввода и вывода, объединенные или нет для автоматической обработки данных;";NA;NA;NA;NA;"Архангельская область"
"'0124300028919000056'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";68112,5;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0324300026519000037";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЕРХНЕТОЕМСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=664180";"16.04.2019";"09.05.2019";"АО «ЕЭТП»";"26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода;";NA;NA;NA;NA;"Архангельская область"
"'0324100007919000026'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";19825,92;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001451";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"16.04.2019";"08.05.2019";"АО «ЕЭТП»";"26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.17.110-00000008: Монитор, подключаемый к компьютеру; 26.20.11.110: Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонного аппарата; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.40.110: Устройства и блоки питания вычислительных машин;                             26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.17.110-00000008: Монитор, подключаемый к компьютеру; 26.20.11.110: Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонно...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0324100016219000017'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";1714699,94;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300016419000036";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""КАРГОПОЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ИМЕНИ Н.Д.КИРОВОЙ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=721861";"12.04.2019";"07.05.2019";"АО «ЕЭТП»";"Поставка расходных материалов для оргтехники";NA;NA;NA;NA;"Архангельская область"
"'0324300026519000037'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";301500;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124300028919000056";"УПРАВЛЕНИЕ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОТЛАС""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2061290";"10.04.2019";"30.04.2019";"АО «ЕЭТП»";"26.20.11.110-00000056: Ноутбук;";NA;NA;NA;NA;"Архангельская область"
"'0324300055419000024'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";33400;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907741612";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=9260";"08.04.2019";"29.04.2019";"АО «ЕЭТП»";"Поставка системы хранения данных.";FALSE;NA;NA;FALSE;"Архангельская область"
